,ID,CAP,Età,Data_evento_1,Feat_A_1,Feat_A_2,Feat_A_3,Feat_A_4,Feat_A_5,Feat_A_6,Data_evento_2,Feat_B_1,Feat_B_2,Feat_B_3,Feat_B_4,Feat_B_5,Feat_B_6,Target_1,Feat_C_1,Feat_C_2,Feat_C_3,Feat_C_4,Feat_C_6,Feat_C_5,Target_2
546,546,,,13443840000.0,,,,,,,,,,,,,,,13.2,14.0,27.2,5.71428571428572,0.0,0.0,0.0
547,547,00133,28.0,13541299200.0,2.95,5.24,6.25,625.0,21.6875,4.138835877862595,13541299200.0,2.2,7.5,48.0,105.60000000000001,0.4,13.728,0.0,16.1,13.4,29.5,16.770186335403732,2.0,0.0,0.0
548,548,,40.0,13490064000.0,,,,,,,,,,,,,,,13.5,12.0,25.5,11.11111111111111,0.0,0.0,0.0
549,549,,,13558492800.0,,,,,,,,,,,,,,,17.4,12.6,30.0,27.58620689655172,3.0,0.0,0.0
550,550,01016,,13440470400.0,3.94,3.97,5.57,557.0,19.327900000000003,4.868488664987406,,1.2,7.6,13.0,15.6,1.4,0.39,0.0,8.9,10.8,19.700000000000003,17.592592592592595,1.0,0.0,0.0
551,551,00166,24.0,13451961600.0,3.04,2.41,5.74,574.0,19.917800000000003,8.264647302904566,13451961600.0,0.6,7.2,230.0,138.0,0.8,13.8,0.0,27.1,24.8,51.900000000000006,8.48708487084871,2.0,0.0,0.0
552,552,,,13381891200.0,,,,,,,,,,,,,,,17.0,15.0,32.0,11.76470588235294,2.0,0.0,0.0
553,553,,,13465267200.0,,,,,,,,,,,,,,,16.1,15.3,31.400000000000002,4.968944099378886,4.0,2.0,0.0
554,554,,,13399689600.0,,,,,,,,,,,,,,,24.0,14.0,38.0,41.66666666666667,3.0,0.0,0.0
555,555,00154,46.0,13433212800.0,4.76,5.57,5.2,520.0,18.044,3.239497307001795,13432348800.0,2.8,7.4,58.0,162.39999999999998,0.3,12.179999999999998,0.0,17.4,17.4,34.8,0.0,2.0,0.0,0.0
556,556,00010,36.0,13490064000.0,7.26,2.52,4.66,466.0,16.1702,6.416746031746032,13487644800.0,,,,,,,,20.6,14.7,35.3,28.640776699029136,2.0,0.0,0.0
557,557,00132,34.0,13539052800.0,10.94,5.88,3.33,333.0,11.555100000000001,1.96515306122449,13539052800.0,2.6,7.4,4.0,10.4,0.5,0.0208,0.0,6.4,6.2,12.600000000000001,3.1250000000000027,0.0,0.0,0.0
558,558,,,13393728000.0,,,,,,,,,,,,,,,21.0,17.0,38.0,19.047619047619047,1.0,0.0,0.0
559,559,00168,41.0,13487731200.0,10.11,6.05,3.8,380.0,13.186,2.179504132231405,13559961600.0,5.5,7.5,18.0,99.0,0.7,2.772,0.0,19.8,7.8,27.6,60.60606060606061,1.5,0.0,0.0
560,560,,,13435027200.0,,,,,,,,,,,,,,,14.5,8.3,22.8,42.75862068965517,3.0,0.0,0.0
561,561,00012,29.0,13485312000.0,5.32,2.04,7.56,756.0,26.2332,12.859411764705882,13485571200.0,2.8,7.4,4.0,11.2,0.4,0.168,0.0,13.8,8.3,22.1,39.85507246376812,2.0,1.0,0.0
562,562,00131,20.0,13554864000.0,1.77,5.31,8.92,892.0,30.9524,5.829077212806027,13550544000.0,,,,,,,,26.0,22.8,48.8,12.307692307692305,1.0,0.0,0.0
563,563,03020,24.0,13448937600.0,2.49,3.57,6.71,671.0,23.2837,6.522044817927171,13449024000.0,3.0,7.2,170.0,510.0,0.9,100.98,0.0,18.4,17.6,36.0,4.347826086956506,3.0,0.0,0.0
564,564,,43.0,13490064000.0,,1.82,5.59,559.0,19.3973,10.657857142857143,13497753600.0,,,,,,,,14.8,11.1,25.9,25.000000000000007,3.0,0.0,0.0
565,565,,,13419043200.0,,,,,,,,,,,,,,,17.0,15.4,32.4,9.411764705882351,0.0,0.0,0.0
566,566,00167,34.0,13433126400.0,2.89,3.86,5.74,574.0,19.917800000000003,5.160051813471504,13433126400.0,6.2,7.4,28.0,173.6,0.7,30.38,0.0,20.1,0.0,20.1,100.0,0.0,0.0,0.0
567,567,,,13402713600.0,,,,,,,,,,,,,,,18.0,13.0,31.0,27.77777777777778,0.0,0.0,0.0
568,568,04023,53.0,13525747200.0,0.18,0.06,0.6,60.0,2.082,34.699999999999996,13525747200.0,,,,,,,,1.9,2.7,4.6,29.62962962962964,0.0,0.0,0.0
569,569,00182,38.0,13331692800.0,1.25,1.79,7.48,748.0,25.955600000000004,14.500335195530727,13331692800.0,1.2,6.6,10.0,12.0,0.4,0.672,0.0,18.3,19.3,37.6,5.181347150259067,0.0,0.0,0.0
570,570,00124,18.0,13584844800.0,3.73,3.7,9.08,908.0,31.507600000000004,8.515567567567569,13584844800.0,2.2,7.2,124.0,272.8,0.9,45.8304,0.0,17.3,11.4,28.700000000000003,34.104046242774565,0.0,0.0,0.0
571,571,,,13516502400.0,,,,,,,,,,,,,,,17.2,16.4,33.599999999999994,4.651162790697678,2.0,0.0,0.0
572,572,,,13368240000.0,,,,,,,,,,,,,,,19.0,16.0,35.0,15.789473684210526,1.5,0.0,0.0
573,573,,,13461724800.0,,,,,,,,,,,,,,,25.4,16.9,42.3,33.46456692913386,3.5,0.0,0.0
574,574,,,13357440000.0,,,,,,,,,,,,,,,4.5,4.3,8.8,4.444444444444448,2.5,0.0,0.0
575,575,00183,33.0,13354329600.0,1.6,2.0,,,,,13355193600.0,0.25,6.5,0.0,0.0,0.8,0.0,1.0,13.0,13.0,26.0,0.0,0.0,0.0,0.0
576,576,NA,27.0,13456886400.0,5.88,1.61,5.92,592.0,20.5424,12.759254658385093,13454467200.0,5.0,7.6,22.0,110.0,0.7,9.68,0.0,14.7,11.7,26.4,20.408163265306122,0.0,0.0,0.0
577,577,00012,31.0,13427164800.0,4.78,2.38,6.62,662.0,22.971400000000003,9.651848739495799,13426387200.0,4.2,7.6,30.0,126.0,0.3,8.694,0.0,18.2,12.1,30.299999999999997,33.51648351648351,0.0,0.0,0.0
578,578,00135,27.0,13574217600.0,2.86,2.92,3.56,356.0,12.353200000000001,4.23054794520548,13574217600.0,1.8,7.6,40.0,72.0,0.2,10.368,0.0,15.2,16.7,31.9,8.982035928143713,0.0,0.0,0.0
579,579,,,13428374400.0,,,,,,,,,,,,,,,16.5,15.9,32.4,3.636363636363634,0.0,0.0,0.0
580,580,,,13459910400.0,,,,,,,,,,,,,,,11.0,8.7,19.7,20.909090909090917,0.0,0.0,0.0
581,581,,,13466822400.0,,,,,,,,,,,,,,,19.3,19.0,38.3,1.5544041450777237,3.0,0.0,0.0
582,582,00133,19.0,13442284800.0,19.73,7.53,2.25,225.0,7.8075,1.0368525896414342,13425091200.0,2.5,7.6,0.0,0.0,0.4,0.0,1.0,8.2,7.4,15.6,9.756097560975597,0.0,0.0,0.0
583,583,,,13400035200.0,,,,,,,,,,,,,,,20.0,24.0,44.0,16.666666666666664,0.0,0.0,0.0
584,584,,,13363747200.0,,,,,,,,,,,,,,,25.0,21.0,46.0,16.0,0.0,0.0,0.0
585,585,00179,,13626144000.0,0.66,1.88,4.71,471.0,16.343700000000002,8.693457446808512,13631587200.0,,,,,,,,24.6,21.8,46.400000000000006,11.382113821138214,4.0,0.0,0.0
586,586,NA,19.0,13591670400.0,1.86,3.55,2.83,283.0,9.8201,2.7662253521126763,13592966400.0,,,,,,,,15.0,15.4,30.4,2.5974025974025996,0.0,0.0,0.0
587,587,03010,20.0,13584844800.0,2.68,2.37,11.12,1112.0,38.5864,16.281181434599155,13584844800.0,3.5,7.5,90.0,315.0,0.3,47.25,0.0,14.4,15.6,30.0,7.692307692307689,0.0,0.0,0.0
588,588,,,13517107200.0,,,,,,,,,,,,,,,17.4,15.6,33.0,10.344827586206891,0.0,0.0,0.0
589,589,,,13472611200.0,,,,,,,,,,,,,,,23.4,21.7,45.099999999999994,7.264957264957263,3.5,0.0,0.0
590,590,,,13387939200.0,,,,,,,,,,,,,,,14.0,13.0,27.0,7.142857142857142,0.5,0.0,0.0
591,591,,,13351305600.0,,,,,,,,,,,,,,,18.0,19.0,37.0,5.263157894736842,0.0,0.0,0.0
592,592,00125,19.0,13582684800.0,3.73,2.5,5.17,517.0,17.9399,7.175960000000001,13582684800.0,5.2,7.5,8.0,41.6,1.4,0.832,0.0,15.4,14.0,29.4,9.090909090909092,3.0,0.0,0.0
593,593,00147,37.0,13431398400.0,37.61,10.22,3.91,391.0,13.567700000000002,1.327563600782779,13432608000.0,,,,,,,,2.5,2.5,5.0,0.0,0.0,0.0,0.0
594,594,,,13367116800.0,,,,,,,,,,,,,,,24.0,27.0,51.0,11.11111111111111,0.0,0.0,0.0
595,595,,,13356144000.0,,,,,,,,,,,,,,,17.0,14.0,31.0,17.647058823529413,4.0,0.0,0.0
596,596,00013,18.0,13588732800.0,2.2,1.64,7.43,743.0,25.7821,15.720792682926831,13588732800.0,5.2,7.3,98.0,509.6,0.8,85.6128,0.0,28.6,19.9,48.5,30.419580419580427,3.0,0.0,0.0
597,597,NA,39.0,13348022400.0,15.76,11.27,7.19,719.0,24.949300000000004,2.2137799467613135,13332556800.0,,,,,,,,8.8,6.9,15.700000000000001,21.590909090909093,2.0,0.0,0.0
598,598,,,13456281600.0,,,,,,,,,,,,,,,14.3,14.6,28.9,2.054794520547938,0.0,0.0,0.0
599,599,,,13411440000.0,,,,,,,,,,,,,,,14.5,12.8,27.3,11.724137931034479,2.0,0.0,0.0
600,600,,,13359772800.0,,,,,,,,,,,,,,,8.0,10.0,18.0,20.0,0.0,0.0,0.0
601,601,00132,41.0,13479264000.0,1.46,1.6,4.24,424.0,14.712800000000001,9.195500000000001,13473734400.0,2.0,7.2,25.0,50.0,0.7,1.5,0.0,21.2,21.3,42.5,0.46948356807512404,0.0,2.5,0.0
602,602,03039,36.0,13430188800.0,5.88,5.19,3.51,351.0,12.1797,2.3467630057803466,13430188800.0,2.0,7.4,90.0,180.0,1.2,27.0,0.0,16.4,15.2,31.599999999999998,7.317073170731704,1.0,0.0,0.0
603,603,,26.0,13420857600.0,,,,,,,,,,,,,,,0.0,17.0,17.0,100.0,0.0,0.0,0.0
604,604,00179,35.0,13605408000.0,4.0,4.8,6.54,654.0,22.693800000000003,4.727875000000001,13605408000.0,4.2,7.5,48.0,201.60000000000002,0.7,16.632,0.0,17.6,15.2,32.8,13.636363636363647,0.0,0.0,0.0
605,605,,,13404268800.0,,,,,,,,,,,,,,,18.0,5.0,23.0,72.22222222222221,1.5,0.0,0.0
606,606,NA,23.0,13526697600.0,2.73,4.3,7.91,791.0,27.4477,6.383186046511629,13296873600.0,,,,,,,,15.4,13.3,28.700000000000003,13.636363636363633,2.0,0.0,0.0
607,607,,,13464662400.0,,,,,,,,,,,,,,,8.6,7.4,16.0,13.953488372093014,4.0,0.0,0.0
608,608,,,13399084800.0,,,,,,,,,,,,,,,11.0,11.0,22.0,0.0,3.0,1.0,0.0
609,609,,,13432608000.0,,,,,,,,,,,,,,,22.1,20.6,42.7,6.787330316742081,0.0,0.0,0.0
610,610,00185,32.0,13377916800.0,2.34,2.11,7.27,727.0,25.2269,11.955876777251186,13373424000.0,,,,,,,,9.8,10.7,20.5,8.411214953271015,4.0,0.0,0.0
611,611,,,13496457600.0,,,,,,,,,,,,,,,17.8,14.9,32.7,16.292134831460675,0.0,0.0,0.0
612,612,,,13485830400.0,,,,,,,,,,,,,,,12.3,11.1,23.4,9.756097560975618,2.0,0.0,0.0
613,613,,,13351478400.0,,,,,,,,,,,,,,,12.0,8.0,20.0,33.33333333333333,3.5,1.0,0.0
614,614,NA,31.0,13424227200.0,4.74,3.1,6.14,614.0,21.3058,6.87283870967742,13424227200.0,1.8,7.6,32.0,57.6,0.9,1.872,0.0,19.3,17.0,36.3,11.917098445595858,2.0,0.0,0.0
615,615,,,13450492800.0,,,,,,,,,,,,,,,15.6,19.7,35.3,20.81218274111675,0.0,0.0,0.0
616,616,,,13495334400.0,,,,,,,13495334400.0,4.5,7.5,20.0,90.0,0.5,4.05,0.0,9.7,8.6,18.299999999999997,11.340206185567007,1.5,0.0,0.0
617,617,,22.0,13340505600.0,,6.13,9.83,983.0,34.1101,5.5644535073409465,13338777600.0,,,,,,,,12.0,10.0,22.0,16.666666666666664,0.0,0.0,0.0
618,618,00141,36.0,13479264000.0,2.04,1.99,5.93,593.0,20.5771,10.340251256281407,13477795200.0,2.8,7.4,65.0,182.0,1.8,30.03,0.0,19.7,17.0,36.7,13.705583756345174,0.0,0.0,0.0
619,619,NA,51.0,13391827200.0,3.51,3.6,5.02,501.99999999999994,17.4194,4.838722222222222,13372560000.0,,,,,,,,14.0,16.0,30.0,12.5,0.0,0.0,0.0
620,620,040024,33.0,13431139200.0,5.47,3.38,7.23,723.0,25.088100000000004,7.42251479289941,13453257600.0,2.2,7.2,42.0,92.4,0.5,12.936,0.0,18.7,0.0,18.7,100.0,0.0,0.0,0.0
621,621,,,13365216000.0,,,,,,,,,,,,,,,20.0,19.0,39.0,5.0,0.0,0.0,0.0
622,622,00173,34.0,13477104000.0,7.87,4.88,3.48,348.0,12.075600000000001,2.474508196721312,13475376000.0,2.5,7.5,15.0,37.5,0.6,0.0,0.0,16.4,15.0,31.4,8.53658536585365,0.0,0.0,0.0
623,623,,,13363401600.0,,,,,,,,,,,,,,,4.1,5.1,9.2,19.607843137254903,4.0,0.0,0.0
624,624,NA,30.0,13498531200.0,2.29,2.58,5.91,591.0,20.507700000000003,7.948720930232559,13498531200.0,2.5,7.2,180.0,450.0,1.0,70.2,0.0,16.3,16.1,32.400000000000006,1.2269938650306704,2.5,0.0,0.0
625,625,00139,34.0,13380681600.0,11.97,5.21,5.4,540.0,18.738000000000003,3.5965451055662196,13380681600.0,2.0,7.6,35.0,70.0,0.7,4.62,0.0,11.0,10.3,21.3,6.363636363636357,0.0,0.0,0.0
626,626,,,13494643200.0,,,,,,,,,,,,,,,11.5,10.7,22.2,6.956521739130441,2.0,0.0,0.0
627,627,00135,34.0,13497408000.0,13.84,8.56,0.84,84.0,2.9148,0.34051401869158876,13490064000.0,0.8,7.3,0.0,0.0,0.3,0.0,1.0,3.0,2.6,5.6,13.33333333333333,0.0,0.0,1.0
628,628,00148,27.0,13357612800.0,1.48,0.77,5.56,556.0,19.2932,25.056103896103895,13357612800.0,1.0,6.8,0.0,0.0,0.4,0.0,1.0,20.0,18.0,38.0,10.0,1.0,0.0,0.0
629,629,,21.0,13440470400.0,,,,,,,,,,,,,,,11.6,8.1,19.7,30.17241379310345,1.0,0.0,0.0
630,630,,,13416019200.0,,,,,,,,,,,,,,,16.2,13.6,29.799999999999997,16.049382716049383,0.0,0.0,0.0
631,631,,52.0,13569984000.0,,4.57,7.02,702.0,24.3594,5.330284463894967,13569984000.0,,,,,,,,16.6,15.1,31.700000000000003,9.036144578313262,0.0,0.0,0.0
632,632,,,13391481600.0,,,,,,,,,,,,,,,18.0,15.0,33.0,16.666666666666664,0.0,0.0,0.0
633,633,,,13410835200.0,,,,,,,,,,,,,,,12.8,13.1,25.9,2.2900763358778544,0.0,0.0,0.0
634,634,NA,28.0,13379731200.0,2.96,1.94,4.43,443.0,15.3721,7.923762886597938,13379731200.0,5.5,7.6,52.0,286.0,0.5,41.184,0.0,8.0,5.7,13.7,28.749999999999996,3.0,1.0,0.0
635,635,,,13490409600.0,,,,,,,,,,,,,,,9.7,11.1,20.799999999999997,12.612612612612617,3.5,1.5,0.0
636,636,00173,31.0,13371868800.0,3.07,2.61,4.38,438.0,15.1986,5.823218390804598,13371868800.0,2.3,7.7,32.0,73.6,0.5,9.4208,0.0,11.0,11.0,22.0,0.0,0.0,0.0,0.0
637,637,,,13479264000.0,,,,,,,,,,,,,,,11.3,12.6,23.9,10.31746031746031,0.0,0.0,0.0
638,638,00176,30.0,13422326400.0,5.31,1.9,6.39,639.0,22.1733,11.670157894736843,13419216000.0,3.0,7.4,65.0,195.0,0.4,14.625,0.0,23.0,16.3,39.3,29.130434782608695,3.5,0.0,0.0
639,639,,,13398134400.0,,,,,,,,,,,,,,,11.0,10.0,21.0,9.090909090909092,2.0,0.0,0.0
640,640,00173,,13464403200.0,10.86,6.47,4.01,401.0,13.9147,2.1506491499227205,,,,,,,,,6.6,6.4,13.0,3.0303030303030196,2.0,0.0,0.0
641,641,00034,27.0,13562380800.0,22.87,11.92,4.0,400.0,13.88,1.1644295302013423,13555814400.0,0.9,7.6,0.0,0.0,0.2,0.0,1.0,5.6,6.2,11.8,9.677419354838717,2.5,0.0,0.0
642,642,,23.0,13456540800.0,,,,,,,,,,,,,,,16.0,16.6,32.6,3.6144578313253093,2.0,0.0,0.0
643,643,,,13390358400.0,,,,,,,,,,,,,,,13.0,13.0,26.0,0.0,3.0,0.0,0.0
644,644,,,13495852800.0,,,,,,,,,,,,,,,16.1,16.8,32.900000000000006,4.1666666666666625,4.0,1.0,0.0
645,645,,29.0,13449024000.0,,2.32,5.18,518.0,17.9746,7.7476724137931035,13331088000.0,,,,,,,,14.4,16.0,30.4,9.999999999999998,0.0,0.0,0.0
646,646,00040,19.0,13582425600.0,1.99,5.4,6.36,636.0,22.069200000000002,4.086888888888889,13582425600.0,3.0,7.4,62.0,186.0,0.6,16.368,0.0,18.4,17.6,36.0,4.347826086956506,0.0,0.0,0.0
647,647,03100,35.0,13381286400.0,4.11,0.92,4.45,445.0,15.441500000000001,16.784239130434784,13381286400.0,3.0,7.6,18.0,54.0,0.4,0.27,0.0,11.0,12.0,23.0,8.333333333333332,2.0,0.0,0.0
648,648,00125,39.0,13465353600.0,3.36,1.8,4.9,490.00000000000006,17.003000000000004,9.446111111111113,13467081600.0,4.0,7.5,21.0,84.0,0.6,6.048,0.0,12.3,13.1,25.4,6.106870229007626,3.0,1.0,0.0
649,649,,,13504320000.0,,,,,,,,,,,,,,,8.6,8.5,17.1,1.1627906976744147,3.5,1.0,0.0
650,650,00172,24.0,13602988800.0,7.18,3.89,10.04,1003.9999999999999,34.8388,8.95598971722365,13595126400.0,1.1,7.6,5.0,5.5,0.7,0.066,0.0,11.7,10.6,22.299999999999997,9.401709401709399,0.0,0.0,0.0
651,651,00177,27.0,13591497600.0,9.74,8.0,4.71,471.0,16.343700000000002,2.0429625000000002,13580870400.0,3.5,7.5,1.5,5.25,1.2,0.118125,0.0,9.8,7.4,17.200000000000003,24.48979591836735,0.0,2.0,0.0
652,652,,,13543113600.0,,,,,,,,,,,,,,,10.9,20.3,31.200000000000003,46.30541871921182,3.0,0.0,0.0
653,653,NA,,13526697600.0,8.7,1.0,2.83,283.0,9.8201,9.8201,13526697600.0,3.2,7.5,115.0,368.0,1.2,50.6,0.0,15.6,14.7,30.299999999999997,5.769230769230772,2.0,0.0,0.0
654,654,00196,22.0,13389148800.0,1.11,2.91,7.44,744.0,25.816800000000004,8.871752577319588,13385260800.0,4.5,7.4,60.0,270.0,1.2,34.56,0.0,16.6,15.8,32.400000000000006,4.819277108433739,3.0,0.0,0.0
655,655,20125,18.0,13370659200.0,2.13,1.67,5.46,546.0,18.9462,11.345029940119762,13370745600.0,1.5,7.7,22.0,33.0,0.7,1.98,0.0,19.2,19.7,38.9,2.5380710659898478,4.0,0.0,0.0
656,656,,34.0,13409625600.0,,,,,,,13408156800.0,,,,,,,,28.2,26.7,54.9,5.319148936170213,0.0,0.0,0.0
657,657,,,13453257600.0,,,,,,,,,,,,,,,11.9,7.2,19.1,39.49579831932773,0.0,0.0,0.0
658,658,00199,31.0,13600137600.0,6.64,3.09,10.4,1040.0,36.088,11.678964401294499,13600137600.0,2.2,7.4,25.0,55.00000000000001,0.5,4.950000000000001,0.0,19.1,16.2,35.3,15.18324607329844,3.0,0.0,0.0
659,659,,,13330483200.0,,,,,,,,,,,,,,,10.5,9.7,20.2,7.619047619047626,3.0,2.0,0.0
660,660,00155,46.0,13430188800.0,11.88,4.94,8.04,803.9999999999999,27.898799999999998,5.647530364372469,13426992000.0,0.8,7.6,0.0,0.0,2.6,0.0,1.0,7.4,7.8,15.2,5.1282051282051215,2.0,0.0,0.0
661,661,,,13409366400.0,,,,,,,,,,,,,,,17.7,18.5,36.2,4.324324324324328,0.0,0.0,0.0
662,662,,,13391481600.0,,,,,,,,,,,,,,,9.0,8.0,17.0,11.11111111111111,0.0,0.0,0.0
663,663,,,13503369600.0,,,,,,,,,,,,,,,17.4,15.3,32.7,12.068965517241368,2.5,0.0,0.0
664,664,,,13448937600.0,,,,,,,,,,,,,,,18.7,15.7,34.4,16.0427807486631,0.0,0.0,0.0
665,665,20122,26.0,13472265600.0,0.04,0.06,6.43,643.0,22.3121,,13472265600.0,5.0,7.2,4.0,20.0,0.4,0.64,0.0,11.4,15.4,26.8,25.97402597402597,1.5,0.0,0.0
666,666,,,13392086400.0,,,,,,,,,,,,,,,15.0,13.0,28.0,13.333333333333334,0.0,0.0,0.0
667,667,NA,30.0,13352860800.0,11.49,3.14,5.92,592.0,20.5424,6.5421656050955415,13352860800.0,1.2,7.4,0.9,1.08,0.5,0.0,0.0,9.0,10.0,19.0,10.0,0.0,0.0,0.0
668,668,00172,35.0,13392172800.0,2.83,2.18,4.87,487.0,16.8989,7.751788990825688,13392172800.0,1.9,7.6,50.0,95.0,2.2,8.55,0.0,18.4,18.6,37.0,1.0752688172043163,1.5,0.0,0.0
669,669,00137,39.0,13385779200.0,3.58,1.36,5.29,529.0,18.3563,13.497279411764705,13402800000.0,2.4,7.4,140.0,336.0,0.7,80.64,0.0,16.0,12.0,28.0,25.0,0.0,0.0,0.0
670,670,,,13467427200.0,,,,,,,,,,,,,,,14.2,10.4,24.6,26.76056338028168,4.0,0.0,0.0
671,671,00196,30.0,13554864000.0,0.93,1.43,5.91,591.0,20.507700000000003,14.341048951048954,13554864000.0,,,,,,,,14.7,14.8,29.5,0.6756756756756852,0.0,0.0,0.0
672,672,,,13491878400.0,,,,,,,,,,,,,,,23.9,17.4,41.3,27.196652719665277,2.0,2.0,0.0
673,673,,,13441507200.0,,,,,,,,,,,,,,,36.8,34.2,71.0,7.0652173913043335,0.0,0.0,0.0
674,674,00145,21.0,13479264000.0,3.15,3.81,5.56,556.0,19.2932,5.063832020997375,13479264000.0,0.9,7.4,180.0,162.0,0.5,29.403,0.0,14.0,12.2,26.2,12.857142857142861,2.0,0.0,0.0
675,675,,,13497926400.0,,,,,,,,,,,,,,,13.2,14.0,27.2,5.71428571428572,3.0,0.0,0.0
676,676,00126,44.0,13530931200.0,6.54,4.07,6.25,625.0,21.6875,5.328624078624078,13530931200.0,2.5,7.8,35.0,87.5,0.7,6.5625,0.0,19.7,16.5,36.2,16.24365482233502,2.0,0.0,0.0
677,677,,,13497667200.0,,,,,,,,,,,,,,,19.5,16.3,35.8,16.41025641025641,3.0,1.5,0.0
678,678,,,13401763200.0,,,,,,,,,,,,,,,16.0,14.0,30.0,12.5,1.0,0.0,0.0
679,679,,,13494038400.0,,,,,,,,,,,,,,,15.9,14.8,30.700000000000003,6.9182389937106885,3.5,0.0,0.0
680,680,,,13467168000.0,,,,,,,,,,,,,,,16.6,17.2,33.8,3.4883720930232434,4.0,2.0,0.0
681,681,,,13555468800.0,,,,,,,,,,,,,,,15.6,16.7,32.3,6.586826347305387,0.0,0.0,0.0
682,682,00030,,13488595200.0,30.6,7.7,4.09,409.0,14.1923,1.843155844155844,13487817600.0,,,,,,,,9.5,9.5,19.0,0.0,0.0,0.0,0.0
683,683,,,13442630400.0,,,,,,,,,,,,,,,13.6,19.7,33.3,30.96446700507614,0.0,0.0,0.0
684,684,NA,18.0,13485225600.0,5.07,3.52,6.38,638.0,22.1386,6.289375,13485052800.0,2.0,7.2,60.0,120.0,0.6,15.6,0.0,17.2,16.4,33.599999999999994,4.651162790697678,0.0,0.0,0.0
685,685,00181,23.0,13394505600.0,6.61,3.5,8.23,823.0,28.558100000000003,8.159457142857145,13393814400.0,,,,,,,,16.0,13.0,29.0,18.75,3.0,0.0,0.0
686,686,NA,,13455676800.0,3.04,1.79,9.32,932.0,32.3404,18.067262569832405,,,,,,,,,17.8,15.5,33.3,12.921348314606746,0.0,0.0,0.0
687,687,,,13517712000.0,,,,,,,,,,,,,,,17.1,17.1,34.2,0.0,0.0,0.0,0.0
688,688,00183,29.0,13530326400.0,3.52,2.46,6.2,620.0,21.514000000000003,8.745528455284553,13530326400.0,4.0,7.5,16.0,64.0,1.3,9.216,0.0,14.9,17.6,32.5,15.340909090909097,0.0,0.0,0.0
689,689,,,13381545600.0,,,,,,,,,,,,,,,19.0,22.0,41.0,13.636363636363635,1.5,0.0,0.0
690,690,,,13430793600.0,,,,,,,,,,,,,,,26.5,23.0,49.5,13.20754716981132,0.0,0.0,0.0
691,691,,,13384310400.0,,,,,,,,,,,,,,,15.2,14.8,30.0,2.631578947368412,0.0,0.0,0.0
692,692,00141,33.0,13451961600.0,5.09,2.78,11.09,1109.0,38.4823,13.842553956834534,13452307200.0,1.5,7.5,8.0,12.0,0.9,0.12,0.0,9.7,9.9,19.6,2.020202020202031,0.0,0.0,0.0
693,693,NA,41.0,13483756800.0,10.58,3.27,6.16,616.0,21.375200000000003,6.536758409785934,13483756800.0,3.0,7.8,12.0,36.0,0.6,0.036,0.0,9.0,14.3,23.3,37.06293706293707,3.5,0.0,0.0
694,694,00012,32.0,13487385600.0,5.42,3.52,7.85,785.0,27.2395,7.738494318181818,13506739200.0,2.5,7.3,48.0,120.0,0.5,16.2,0.0,7.6,8.6,16.2,11.627906976744185,0.0,0.0,0.0
695,695,,,13380940800.0,,,,,,,,,,,,,,,12.0,19.0,31.0,36.84210526315789,3.0,0.0,0.0
696,696,00195,62.0,13488249600.0,3.03,2.68,4.17,417.0,14.4699,5.399216417910448,13487731200.0,,,,,,,,12.4,13.1,25.5,5.3435114503816745,0.0,0.0,0.0
697,697,04100,34.0,13431398400.0,2.58,1.3,2.94,294.0,10.2018,7.847538461538462,13431225600.0,5.2,7.4,70.0,364.0,0.2,72.072,0.0,12.8,11.0,23.8,14.062500000000005,0.0,0.0,0.0
698,698,00183,23.0,13456281600.0,1.85,1.57,5.2,520.0,18.044,11.492993630573249,13456281600.0,4.2,7.4,42.0,176.4,0.7,5.292,0.0,19.5,17.9,37.4,8.205128205128212,1.5,0.0,0.0
699,699,03018,19.0,13561257600.0,2.07,2.83,9.089337175792506,908.9337175792506,31.54,11.144876325088338,13592880000.0,6.0,7.5,71.0,426.0,0.9,60.918,0.0,18.8,16.0,34.8,14.893617021276597,0.0,0.0,0.0
700,700,,,13441766400.0,,,,,,,,,,,,,,,18.3,19.5,37.8,6.15384615384615,0.0,0.0,0.0
701,701,00155,20.0,13602988800.0,2.66,5.34,9.32,932.0,32.3404,6.056254681647941,13602988800.0,2.2,7.3,88.0,193.60000000000002,1.7,15.100800000000003,0.0,18.1,17.7,35.8,2.209944751381227,3.0,0.0,0.0
702,702,04012,26.0,13371264000.0,3.85,6.02,6.39,639.0,22.1733,3.6832724252491698,13371264000.0,3.0,7.6,18.0,54.0,0.6,4.725,0.0,5.0,21.0,26.0,76.19047619047619,1.0,0.0,0.0
703,703,00010,55.0,13561776000.0,35.51,8.45,3.02,302.0,10.4794,1.240165680473373,13561776000.0,,,,,,,,6.4,6.6,13.0,3.0303030303030196,0.0,0.0,0.0
704,704,,25.0,13384224000.0,,,6.11,611.0,21.201700000000002,,13353465600.0,2.0,7.3,120.0,240.0,0.3,61.92,0.0,16.0,14.6,30.6,8.750000000000002,3.5,0.0,0.0
705,705,,,13381891200.0,,,,,,,,,,,,,,,10.0,8.0,18.0,20.0,3.0,0.0,0.0
706,706,NA,,13473820800.0,4.38,4.25,7.66,766.0,26.5802,6.254164705882353,,,,,,,,,9.1,9.9,19.0,8.080808080808087,2.0,0.0,0.0
